voltage,current,power,energy,timestamp,date
237.1,0.366,56.5,0.000251,18:05:2025 14:00:15.33,2025-05-18
236.4,0.356,54.2,0.000257,18:05:2025 14:00:24.22,2025-05-18
236.3,0.356,54.2,0.000257,18:05:2025 14:00:29.41,2025-05-18
236.4,0.356,54.1,0.000257,18:05:2025 14:00:34.71,2025-05-18
236.2,0.357,54.1,0.000257,18:05:2025 14:00:40.00,2025-05-18
236.1,0.357,54.1,0.000257,18:05:2025 14:00:45.24,2025-05-18
236.2,0.358,54.1,0.000257,18:05:2025 14:00:50.41,2025-05-18
236.1,0.358,54.1,0.000257,18:05:2025 14:00:55.53,2025-05-18
236.3,0.357,54.2,0.000257,18:05:2025 14:01:00.64,2025-05-18
235.9,0.355,54.1,0.000257,18:05:2025 14:01:05.76,2025-05-18
236.2,0.355,54.2,0.000257,18:05:2025 14:01:10.92,2025-05-18
236.3,0.355,54.1,0.000257,18:05:2025 14:01:16.06,2025-05-18
236.7,0.355,54.1,0.000257,18:05:2025 14:01:21.15,2025-05-18
236.8,0.355,54.1,0.000258,18:05:2025 14:01:26.25,2025-05-18
236.7,0.357,54.4,0.000258,18:05:2025 14:01:31.35,2025-05-18
236.8,0.356,54.1,0.000258,18:05:2025 14:01:36.45,2025-05-18
236.6,0.356,54.1,0.000258,18:05:2025 14:01:41.55,2025-05-18
236.6,0.356,54.1,0.000258,18:05:2025 14:01:46.65,2025-05-18
236.8,0.356,54.2,0.000258,18:05:2025 14:01:51.76,2025-05-18
236.8,0.355,54.1,0.000258,18:05:2025 14:01:56.85,2025-05-18
236.5,0.356,54.3,0.000258,18:05:2025 14:02:01.96,2025-05-18
236.5,0.355,54.2,0.000258,18:05:2025 14:02:07.05,2025-05-18
236.7,0.356,54.2,0.000258,18:05:2025 14:02:12.17,2025-05-18
236.7,0.356,54.1,0.000258,18:05:2025 14:02:17.27,2025-05-18
236.6,0.356,54.3,0.000258,18:05:2025 14:02:22.37,2025-05-18
237.5,0.356,54.2,0.000259,18:05:2025 14:02:27.47,2025-05-18
237.5,0.355,54.3,0.000259,18:05:2025 14:02:32.59,2025-05-18
237.6,0.355,54.4,0.000259,18:05:2025 14:02:37.87,2025-05-18
237.9,0.355,54.4,0.000259,18:05:2025 14:02:42.98,2025-05-18
237.5,0.355,54.2,0.000259,18:05:2025 14:02:48.07,2025-05-18
237.0,0.357,54.4,0.000259,18:05:2025 14:02:53.17,2025-05-18
237.1,0.355,54.1,0.000259,18:05:2025 14:02:58.28,2025-05-18
237.1,0.356,54.2,0.000259,18:05:2025 14:03:03.41,2025-05-18
237.0,0.356,54.2,0.000259,18:05:2025 14:03:08.50,2025-05-18
237.1,0.356,54.1,0.000259,18:05:2025 14:03:13.61,2025-05-18
237.8,0.355,54.2,0.000259,18:05:2025 14:03:18.71,2025-05-18
238.1,0.354,54.1,0.000259,18:05:2025 14:03:23.82,2025-05-18
237.5,0.355,54.1,0.000259,18:05:2025 14:03:28.92,2025-05-18
237.5,0.358,54.2,0.000259,18:05:2025 14:03:34.07,2025-05-18
237.1,0.357,54.1,0.00026,18:05:2025 14:03:39.17,2025-05-18
237.0,0.357,54.1,0.00026,18:05:2025 14:03:44.28,2025-05-18
237.1,0.357,54.2,0.00026,18:05:2025 14:03:49.38,2025-05-18
236.9,0.357,54.1,0.00026,18:05:2025 14:03:54.47,2025-05-18
236.8,0.356,54.1,0.00026,18:05:2025 14:03:59.58,2025-05-18
237.0,0.354,54.2,0.00026,18:05:2025 14:04:04.67,2025-05-18
237.1,0.355,54.1,0.00026,18:05:2025 14:04:09.77,2025-05-18
237.3,0.355,54.1,0.00026,18:05:2025 14:04:14.88,2025-05-18
237.0,0.355,54.1,0.00026,18:05:2025 14:04:19.97,2025-05-18
237.1,0.355,54.1,0.00026,18:05:2025 14:04:25.07,2025-05-18
235.8,0.355,54.0,0.00026,18:05:2025 14:04:30.18,2025-05-18
237.3,0.354,54.1,0.00026,18:05:2025 14:04:35.27,2025-05-18
237.1,0.354,54.1,0.000261,18:05:2025 14:04:40.36,2025-05-18
237.2,0.354,54.0,0.000261,18:05:2025 14:04:45.47,2025-05-18
236.6,0.355,54.0,0.000261,18:05:2025 14:04:50.57,2025-05-18
237.0,0.357,54.3,0.000261,18:05:2025 14:04:55.67,2025-05-18
236.6,0.354,54.2,0.000261,18:05:2025 14:05:00.78,2025-05-18
236.6,0.356,54.2,0.000261,18:05:2025 14:05:05.88,2025-05-18
236.6,0.355,54.1,0.000261,18:05:2025 14:05:10.99,2025-05-18
236.5,0.356,54.1,0.000261,18:05:2025 14:05:16.09,2025-05-18
236.9,0.354,54.2,0.000261,18:05:2025 14:05:21.19,2025-05-18
237.4,0.353,54.1,0.000261,18:05:2025 14:05:26.30,2025-05-18
237.9,0.355,54.3,0.000261,18:05:2025 14:05:31.45,2025-05-18
237.7,0.354,54.1,0.000261,18:05:2025 14:05:36.56,2025-05-18
237.7,0.355,54.2,0.000261,18:05:2025 14:05:41.66,2025-05-18
238.6,0.357,54.5,0.000265,18:05:2025 14:22:30.09,2025-05-18
237.4,0.353,54.1,0.000262,18:05:2025 14:22:29.97,2025-05-18
239.2,0.356,54.5,0.000274,18:05:2025 14:22:30.12,2025-05-18
238.2,0.368,55.9,0.000268,18:05:2025 14:22:30.09,2025-05-18
239.8,0.354,54.8,0.000275,18:05:2025 14:22:30.18,2025-05-18
239.8,0.354,54.8,0.000275,18:05:2025 14:22:30.19,2025-05-18
237.4,0.371,55.9,0.000268,18:05:2025 14:22:30.09,2025-05-18
236.2,0.356,54.0,0.000263,18:05:2025 14:22:30.04,2025-05-18
236.7,0.357,54.2,0.000262,18:05:2025 14:22:29.95,2025-05-18
239.3,0.356,54.9,0.000275,18:05:2025 14:22:30.20,2025-05-18
238.6,0.356,54.4,0.000272,18:05:2025 14:22:30.11,2025-05-18
239.5,0.354,54.8,0.000275,18:05:2025 14:22:30.19,2025-05-18
238.5,0.356,54.6,0.000272,18:05:2025 14:22:30.12,2025-05-18
238.7,0.362,55.4,0.000276,18:05:2025 14:22:30.20,2025-05-18
238.3,0.367,56.0,0.000269,18:05:2025 14:22:30.09,2025-05-18
239.9,0.355,54.9,0.000274,18:05:2025 14:22:30.17,2025-05-18
237.7,0.365,55.5,0.000269,18:05:2025 14:22:30.11,2025-05-18
236.7,0.357,54.2,0.000262,18:05:2025 14:22:30.03,2025-05-18
237.6,0.354,54.1,0.000261,18:05:2025 14:22:29.93,2025-05-18
237.1,0.353,54.5,0.000263,18:05:2025 14:22:30.05,2025-05-18
237.2,0.357,54.6,0.000264,18:05:2025 14:22:30.07,2025-05-18
239.9,0.359,55.5,0.000277,18:05:2025 14:22:30.20,2025-05-18
239.4,0.354,54.6,0.000274,18:05:2025 14:22:30.15,2025-05-18
239.6,0.357,55.4,0.000277,18:05:2025 14:22:32.51,2025-05-18
239.1,0.36,55.3,0.000276,18:05:2025 14:22:30.20,2025-05-18
238.8,0.356,54.6,0.000273,18:05:2025 14:22:30.12,2025-05-18
236.4,0.357,54.2,0.000262,18:05:2025 14:22:29.98,2025-05-18
237.7,0.367,55.5,0.000269,18:05:2025 14:22:30.11,2025-05-18
239.2,0.357,55.3,0.000277,18:05:2025 14:22:38.89,2025-05-18
239.1,0.365,56.6,0.000277,18:05:2025 14:22:44.01,2025-05-18
239.4,0.354,55.3,0.000277,18:05:2025 14:22:49.31,2025-05-18
239.3,0.356,55.4,0.000277,18:05:2025 14:22:54.40,2025-05-18
239.4,0.354,55.3,0.000277,18:05:2025 14:22:59.50,2025-05-18
239.0,0.359,55.5,0.000277,18:05:2025 14:23:04.59,2025-05-18
239.0,0.357,55.3,0.000278,18:05:2025 14:23:09.71,2025-05-18
238.7,0.359,55.6,0.000278,18:05:2025 14:23:14.80,2025-05-18
238.8,0.357,55.3,0.000278,18:05:2025 14:23:19.89,2025-05-18
238.7,0.36,55.5,0.000278,18:05:2025 14:23:24.99,2025-05-18
238.7,0.36,55.3,0.000278,18:05:2025 14:23:30.09,2025-05-18
239.1,0.36,55.4,0.000278,18:05:2025 14:23:35.21,2025-05-18
238.9,0.359,55.1,0.000278,18:05:2025 14:23:40.30,2025-05-18
238.9,0.358,55.2,0.000278,18:05:2025 14:23:45.39,2025-05-18
238.9,0.358,55.2,0.000278,18:05:2025 14:23:50.50,2025-05-18
239.0,0.359,55.2,0.000278,18:05:2025 14:23:55.60,2025-05-18
238.9,0.359,55.2,0.000278,18:05:2025 14:24:00.71,2025-05-18
238.9,0.36,55.2,0.000278,18:05:2025 14:24:05.80,2025-05-18
238.9,0.36,55.2,0.000278,18:05:2025 14:24:11.01,2025-05-18
239.1,0.359,55.2,0.000278,18:05:2025 14:24:16.12,2025-05-18
238.8,0.359,55.1,0.000279,18:05:2025 14:24:21.20,2025-05-18
239.6,0.358,55.3,0.000279,18:05:2025 14:24:26.32,2025-05-18
239.6,0.358,55.3,0.000279,18:05:2025 14:24:31.43,2025-05-18
239.6,0.357,55.3,0.000279,18:05:2025 14:24:36.62,2025-05-18
239.7,0.356,55.2,0.000279,18:05:2025 14:24:41.73,2025-05-18
238.9,0.36,55.2,0.000279,18:05:2025 14:24:46.82,2025-05-18
238.7,0.36,55.2,0.000279,18:05:2025 14:24:51.92,2025-05-18
238.8,0.36,55.2,0.000279,18:05:2025 14:24:57.03,2025-05-18
238.7,0.359,55.1,0.000279,18:05:2025 14:25:02.14,2025-05-18
238.9,0.362,55.6,0.000279,18:05:2025 14:25:07.24,2025-05-18
238.9,0.367,56.4,0.000279,18:05:2025 14:25:12.33,2025-05-18
238.8,0.364,56.1,0.000279,18:05:2025 14:25:17.49,2025-05-18
238.7,0.365,56.0,0.00028,18:05:2025 14:25:22.61,2025-05-18
238.9,0.363,55.7,0.00028,18:05:2025 14:25:27.70,2025-05-18
238.8,0.37,56.8,0.00028,18:05:2025 14:25:32.80,2025-05-18
239.0,0.369,56.8,0.00028,18:05:2025 14:25:37.89,2025-05-18
239.1,0.362,55.5,0.00028,18:05:2025 14:25:42.99,2025-05-18
238.7,0.367,56.3,0.00028,18:05:2025 14:25:48.16,2025-05-18
238.9,0.378,58.1,0.00028,18:05:2025 14:25:53.27,2025-05-18
238.8,0.377,58.0,0.00028,18:05:2025 14:25:58.42,2025-05-18
238.6,0.375,57.6,0.00028,18:05:2025 14:26:03.55,2025-05-18
238.8,0.375,57.5,0.00028,18:05:2025 14:26:08.68,2025-05-18
239.0,0.376,57.9,0.00028,18:05:2025 14:26:13.79,2025-05-18
238.6,0.381,58.8,0.00028,18:05:2025 14:26:18.91,2025-05-18
239.0,0.38,58.3,0.00028,18:05:2025 14:26:24.07,2025-05-18
238.9,0.378,58.2,0.000281,18:05:2025 14:26:29.18,2025-05-18
239.1,0.372,57.4,0.000281,18:05:2025 14:26:34.26,2025-05-18
239.3,0.379,58.3,0.000281,18:05:2025 14:26:39.38,2025-05-18
239.7,0.373,57.2,0.000281,18:05:2025 14:26:44.77,2025-05-18
239.5,0.379,58.2,0.000281,18:05:2025 14:26:49.86,2025-05-18
240.2,0.372,57.4,0.000281,18:05:2025 14:26:54.96,2025-05-18
237.5,0.352,54.3,0.000263,18:05:2025 14:26:58.89,2025-05-18
239.8,0.372,57.2,0.000281,18:05:2025 14:27:00.07,2025-05-18
239.7,0.374,57.4,0.000281,18:05:2025 14:27:05.16,2025-05-18
239.5,0.374,57.3,0.000281,18:05:2025 14:27:10.26,2025-05-18
239.5,0.369,56.4,0.000281,18:05:2025 14:27:15.37,2025-05-18
239.5,0.371,56.6,0.000281,18:05:2025 14:27:20.48,2025-05-18
240.0,0.113,12.6,0.000282,18:05:2025 14:27:25.57,2025-05-18
240.0,0.101,9.9,0.000282,18:05:2025 14:27:30.67,2025-05-18
240.2,0.098,9.4,0.000282,18:05:2025 14:27:35.77,2025-05-18
240.3,0.098,9.3,0.000282,18:05:2025 14:27:40.88,2025-05-18
240.2,0.098,9.2,0.000282,18:05:2025 14:42:16.77,2025-05-18
243.8,0.099,9.3,0.000282,18:05:2025 14:42:16.87,2025-05-18
241.2,0.098,9.3,0.000282,18:05:2025 14:42:16.83,2025-05-18
243.2,0.1,9.4,0.000283,18:05:2025 14:42:16.89,2025-05-18
242.4,0.099,9.3,0.000284,18:05:2025 14:42:16.90,2025-05-18
241.9,0.099,9.3,0.000284,18:05:2025 14:42:16.89,2025-05-18
243.1,0.1,9.4,0.000283,18:05:2025 14:42:16.89,2025-05-18
243.1,0.1,9.2,0.000282,18:05:2025 14:42:16.85,2025-05-18
243.6,0.1,9.3,0.000282,18:05:2025 14:42:16.86,2025-05-18
243.1,0.099,9.2,0.000282,18:05:2025 14:42:16.88,2025-05-18
242.8,0.1,9.3,0.000283,18:05:2025 14:42:16.89,2025-05-18
243.3,0.1,9.4,0.000283,18:05:2025 14:42:16.89,2025-05-18
242.8,0.099,9.2,0.000282,18:05:2025 14:42:16.87,2025-05-18
244.3,0.1,9.4,0.000282,18:05:2025 14:42:16.88,2025-05-18
243.4,0.099,9.4,0.000283,18:05:2025 14:42:16.89,2025-05-18
241.4,0.1,9.7,0.000282,18:05:2025 14:42:16.84,2025-05-18
241.0,0.098,9.3,0.000282,18:05:2025 14:42:16.83,2025-05-18
242.0,0.1,9.3,0.000284,18:05:2025 14:42:20.50,2025-05-18
244.3,0.1,9.4,0.000282,18:05:2025 14:42:16.89,2025-05-18
240.7,0.098,9.3,0.000282,18:05:2025 14:42:16.81,2025-05-18
241.9,0.1,9.4,0.000284,18:05:2025 14:42:25.69,2025-05-18
242.3,0.099,9.3,0.000284,18:05:2025 14:42:30.78,2025-05-18
243.1,0.099,9.3,0.000284,18:05:2025 14:42:35.88,2025-05-18
242.5,0.1,9.4,0.000284,18:05:2025 14:42:40.98,2025-05-18
243.3,0.1,9.4,0.000284,18:05:2025 14:42:46.07,2025-05-18
243.2,0.1,9.3,0.000284,18:05:2025 14:42:51.16,2025-05-18
243.2,0.1,9.4,0.000284,18:05:2025 14:42:56.26,2025-05-18
242.8,0.115,12.1,0.000284,18:05:2025 14:43:01.35,2025-05-18
242.6,0.342,54.8,0.000284,18:05:2025 14:43:06.46,2025-05-18
242.5,0.352,56.4,0.000284,18:05:2025 14:43:11.56,2025-05-18
242.6,0.351,56.3,0.000284,18:05:2025 14:43:16.66,2025-05-18
242.4,0.367,58.9,0.000284,18:05:2025 14:43:21.78,2025-05-18
242.6,0.367,58.9,0.000284,18:05:2025 14:43:26.89,2025-05-18
242.5,0.362,58.2,0.000284,18:05:2025 14:43:32.04,2025-05-18
242.5,0.359,57.7,0.000284,18:05:2025 14:43:37.14,2025-05-18
242.5,0.359,57.7,0.000285,18:05:2025 14:43:42.22,2025-05-18
242.4,0.359,57.6,0.000285,18:05:2025 14:43:47.33,2025-05-18
242.4,0.357,57.5,0.000285,18:05:2025 14:43:52.44,2025-05-18
242.5,0.358,57.4,0.000285,18:05:2025 14:43:57.54,2025-05-18
242.8,0.358,57.3,0.000285,18:05:2025 14:44:02.64,2025-05-18
242.7,0.357,57.2,0.000285,18:05:2025 14:44:07.73,2025-05-18
242.7,0.357,57.2,0.000285,18:05:2025 14:44:12.83,2025-05-18
242.7,0.356,57.2,0.000285,18:05:2025 14:44:17.92,2025-05-18
242.8,0.362,58.3,0.000285,18:05:2025 14:44:23.02,2025-05-18
242.8,0.359,57.7,0.000285,18:05:2025 14:44:28.15,2025-05-18
242.5,0.359,57.5,0.000285,18:05:2025 14:44:33.33,2025-05-18
242.1,0.365,58.3,0.000286,18:05:2025 14:44:38.43,2025-05-18
241.5,0.373,59.1,0.000286,18:05:2025 14:44:43.54,2025-05-18
241.9,0.367,58.5,0.000286,18:05:2025 14:44:48.64,2025-05-18
241.6,0.362,57.5,0.000286,18:05:2025 14:44:53.73,2025-05-18
241.2,0.363,57.4,0.000286,18:05:2025 14:44:58.90,2025-05-18
241.6,0.366,58.1,0.000286,18:05:2025 14:45:03.99,2025-05-18
241.3,0.361,57.1,0.000286,18:05:2025 14:45:09.10,2025-05-18
241.5,0.36,57.0,0.000286,18:05:2025 14:45:14.19,2025-05-18
242.0,0.36,57.3,0.000286,18:05:2025 14:45:19.28,2025-05-18
241.8,0.362,57.6,0.000286,18:05:2025 14:45:24.40,2025-05-18
241.9,0.359,57.1,0.000286,18:05:2025 14:45:29.49,2025-05-18
241.9,0.358,57.0,0.000286,18:05:2025 14:45:34.61,2025-05-18
242.1,0.359,57.3,0.000286,18:05:2025 14:45:39.71,2025-05-18
242.1,0.363,57.8,0.000287,18:05:2025 14:45:44.80,2025-05-18
241.7,0.361,57.3,0.000287,18:05:2025 14:45:49.91,2025-05-18
241.9,0.361,57.3,0.000287,18:05:2025 14:45:55.00,2025-05-18
242.4,0.363,57.8,0.000287,18:05:2025 14:46:00.12,2025-05-18
242.5,0.362,57.6,0.000287,18:05:2025 14:46:05.23,2025-05-18
243.0,0.36,57.3,0.000287,18:05:2025 14:46:10.33,2025-05-18
243.1,0.361,57.6,0.000287,18:05:2025 14:46:15.42,2025-05-18
243.1,0.362,57.6,0.000287,18:05:2025 14:46:20.53,2025-05-18
243.3,0.36,57.5,0.000287,18:05:2025 14:46:25.65,2025-05-18
243.0,0.359,57.4,0.000287,18:05:2025 14:46:30.75,2025-05-18
243.1,0.36,57.2,0.000287,18:05:2025 14:46:35.86,2025-05-18
243.1,0.359,57.1,0.000287,18:05:2025 14:46:40.95,2025-05-18
243.6,0.359,57.4,0.000288,18:05:2025 14:46:46.07,2025-05-18
243.4,0.359,57.4,0.000288,18:05:2025 14:46:51.17,2025-05-18
243.5,0.362,57.7,0.000288,18:05:2025 14:46:56.28,2025-05-18
243.7,0.362,57.4,0.000288,18:05:2025 14:47:01.37,2025-05-18
243.6,0.36,57.3,0.000288,18:05:2025 14:47:06.57,2025-05-18
243.4,0.363,57.5,0.000288,18:05:2025 14:47:11.68,2025-05-18
243.4,0.364,57.8,0.000288,18:05:2025 14:47:16.78,2025-05-18
243.5,0.362,57.4,0.000288,18:05:2025 14:47:21.88,2025-05-18
242.0,0.367,57.7,0.000288,18:05:2025 14:47:26.98,2025-05-18
242.5,0.367,57.5,0.000288,18:05:2025 14:47:32.08,2025-05-18
242.3,0.367,57.6,0.000288,18:05:2025 14:47:37.19,2025-05-18
241.4,0.37,57.7,0.000288,18:05:2025 14:47:42.28,2025-05-18
241.2,0.37,57.9,0.000288,18:05:2025 14:47:47.40,2025-05-18
241.2,0.365,57.4,0.000289,18:05:2025 14:47:52.50,2025-05-18
241.2,0.365,57.4,0.000289,18:05:2025 14:47:57.62,2025-05-18
241.3,0.366,57.4,0.000289,18:05:2025 14:48:02.74,2025-05-18
241.4,0.37,58.2,0.000289,18:05:2025 14:48:07.83,2025-05-18
241.8,0.368,57.8,0.000289,18:05:2025 14:48:12.94,2025-05-18
241.6,0.369,57.9,0.000289,18:05:2025 14:48:18.05,2025-05-18
241.6,0.368,57.6,0.000289,18:05:2025 14:48:23.15,2025-05-18
241.3,0.37,58.1,0.000289,18:05:2025 14:48:28.25,2025-05-18
241.3,0.365,57.5,0.000289,18:05:2025 14:48:33.34,2025-05-18
241.4,0.362,57.0,0.000289,18:05:2025 14:48:38.47,2025-05-18
241.4,0.366,57.6,0.000289,18:05:2025 14:48:43.71,2025-05-18
241.6,0.366,57.7,0.00029,18:05:2025 14:48:48.81,2025-05-18
241.8,0.362,57.0,0.00029,18:05:2025 14:48:53.92,2025-05-18
242.0,0.364,57.4,0.00029,18:05:2025 14:48:59.02,2025-05-18
242.6,0.363,57.5,0.00029,18:05:2025 14:49:04.13,2025-05-18
242.6,0.361,56.9,0.00029,18:05:2025 14:49:09.23,2025-05-18
242.4,0.363,57.5,0.00029,18:05:2025 14:49:14.33,2025-05-18
242.1,0.367,57.8,0.00029,18:05:2025 14:49:19.42,2025-05-18
242.5,0.367,57.7,0.00029,18:05:2025 14:49:24.52,2025-05-18
242.5,0.365,57.5,0.00029,18:05:2025 14:49:29.63,2025-05-18
242.1,0.365,57.5,0.00029,18:05:2025 14:49:34.74,2025-05-18
242.2,0.367,57.6,0.00029,18:05:2025 14:49:39.84,2025-05-18
242.3,0.366,57.6,0.00029,18:05:2025 14:49:44.93,2025-05-18
242.1,0.36,57.3,0.00029,18:05:2025 14:49:50.04,2025-05-18
242.0,0.363,57.7,0.000291,18:05:2025 14:49:55.17,2025-05-18
241.8,0.362,57.2,0.000291,18:05:2025 14:50:00.28,2025-05-18
241.6,0.363,57.5,0.000291,18:05:2025 14:50:05.37,2025-05-18
241.8,0.364,57.3,0.000291,18:05:2025 14:50:10.48,2025-05-18
241.7,0.365,57.5,0.000291,18:05:2025 14:50:15.58,2025-05-18
242.2,0.362,57.1,0.000291,18:05:2025 14:50:20.71,2025-05-18
242.3,0.364,57.2,0.000291,18:05:2025 14:50:25.81,2025-05-18
242.2,0.364,57.3,0.000291,18:05:2025 14:50:30.90,2025-05-18
242.5,0.366,57.6,0.000291,18:05:2025 14:50:36.02,2025-05-18
243.0,0.359,57.1,0.000291,18:05:2025 14:50:41.14,2025-05-18
243.1,0.366,58.1,0.000291,18:05:2025 14:50:46.23,2025-05-18
243.1,0.363,57.8,0.000292,18:05:2025 14:50:51.34,2025-05-18
242.7,0.363,57.8,0.000292,18:05:2025 14:50:56.45,2025-05-18
242.8,0.361,57.4,0.000292,18:05:2025 14:51:01.55,2025-05-18
243.3,0.359,57.3,0.000292,18:05:2025 14:51:06.65,2025-05-18
243.3,0.358,57.1,0.000292,18:05:2025 14:51:11.75,2025-05-18
243.5,0.359,57.5,0.000292,18:05:2025 14:51:16.86,2025-05-18
243.5,0.357,57.3,0.000292,18:05:2025 14:51:21.96,2025-05-18
243.8,0.355,57.1,0.000292,18:05:2025 14:51:27.05,2025-05-18
243.8,0.362,58.0,0.000292,18:05:2025 14:51:32.16,2025-05-18
243.9,0.362,58.1,0.000292,18:05:2025 14:51:37.26,2025-05-18
243.9,0.358,57.4,0.000292,18:05:2025 14:51:42.35,2025-05-18
244.1,0.358,57.3,0.000292,18:05:2025 14:51:47.46,2025-05-18
244.3,0.363,58.2,0.000292,18:05:2025 14:51:52.56,2025-05-18
244.1,0.359,57.8,0.000292,18:05:2025 14:51:57.67,2025-05-18
244.6,0.359,57.5,0.000293,18:05:2025 14:52:02.77,2025-05-18
244.6,0.357,57.4,0.000293,18:05:2025 14:52:07.85,2025-05-18
244.4,0.361,57.8,0.000293,18:05:2025 14:52:12.96,2025-05-18
244.4,0.361,57.9,0.000293,18:05:2025 14:52:18.07,2025-05-18
244.2,0.363,58.1,0.000293,18:05:2025 14:52:23.16,2025-05-18
244.3,0.362,57.8,0.000293,18:05:2025 14:52:28.28,2025-05-18
244.3,0.357,57.2,0.000293,18:05:2025 14:52:33.37,2025-05-18
244.1,0.36,57.8,0.000293,18:05:2025 14:52:38.48,2025-05-18
244.2,0.36,57.9,0.000293,18:05:2025 14:52:43.58,2025-05-18
244.1,0.36,57.7,0.000293,18:05:2025 14:52:48.68,2025-05-18
244.3,0.358,57.6,0.000293,18:05:2025 14:52:53.78,2025-05-18
244.2,0.361,57.8,0.000294,18:05:2025 14:52:58.88,2025-05-18
244.2,0.36,57.7,0.000294,18:05:2025 14:53:03.97,2025-05-18
244.3,0.359,58.1,0.000294,18:05:2025 14:53:09.08,2025-05-18
244.2,0.363,58.8,0.000294,18:05:2025 14:53:14.19,2025-05-18
244.0,0.362,58.4,0.000294,18:05:2025 14:53:19.28,2025-05-18
244.3,0.36,58.1,0.000294,18:05:2025 14:53:24.39,2025-05-18
244.4,0.359,57.8,0.000294,18:05:2025 14:53:29.48,2025-05-18
244.3,0.358,57.7,0.000294,18:05:2025 14:53:34.58,2025-05-18
244.5,0.359,58.1,0.000294,18:05:2025 14:53:39.69,2025-05-18
244.3,0.356,57.4,0.000294,18:05:2025 14:53:44.78,2025-05-18
243.8,0.359,57.6,0.000294,18:05:2025 14:53:49.88,2025-05-18
244.1,0.358,57.6,0.000294,18:05:2025 14:53:54.97,2025-05-18
244.1,0.361,58.1,0.000294,18:05:2025 14:54:00.07,2025-05-18
244.0,0.358,57.4,0.000295,18:05:2025 14:54:05.17,2025-05-18
244.2,0.355,57.3,0.000295,18:05:2025 14:54:10.29,2025-05-18
244.0,0.356,57.4,0.000295,18:05:2025 14:54:15.38,2025-05-18
244.0,0.36,58.1,0.000295,18:05:2025 14:54:20.49,2025-05-18
243.8,0.357,57.6,0.000295,18:05:2025 14:54:25.58,2025-05-18
243.6,0.358,57.5,0.000295,18:05:2025 14:54:30.69,2025-05-18
243.6,0.359,57.8,0.000295,18:05:2025 14:54:35.78,2025-05-18
243.6,0.358,57.6,0.000295,18:05:2025 14:54:40.90,2025-05-18
243.6,0.357,57.6,0.000295,18:05:2025 14:54:46.00,2025-05-18
243.7,0.357,57.4,0.000295,18:05:2025 14:54:51.09,2025-05-18
243.5,0.361,57.9,0.000295,18:05:2025 14:54:56.20,2025-05-18
243.4,0.357,57.5,0.000296,18:05:2025 14:55:01.29,2025-05-18
243.1,0.357,57.4,0.000296,18:05:2025 14:55:06.39,2025-05-18
243.4,0.357,57.5,0.000296,18:05:2025 14:55:11.49,2025-05-18
238.8,0.37,57.8,0.000322,18:05:2025 15:27:12.48,2025-05-18
238.7,0.345,55.5,0.000326,18:05:2025 15:27:21.78,2025-05-18
238.2,0.345,55.2,0.000327,18:05:2025 15:27:26.97,2025-05-18
238.2,0.345,55.3,0.000327,18:05:2025 15:27:32.06,2025-05-18
238.2,0.347,55.2,0.000327,18:05:2025 15:27:37.15,2025-05-18
238.2,0.349,55.2,0.000327,18:05:2025 15:27:42.25,2025-05-18
238.3,0.35,55.3,0.000327,18:05:2025 15:27:47.34,2025-05-18
238.9,0.345,55.2,0.000327,18:05:2025 15:27:52.44,2025-05-18
239.2,0.345,55.3,0.000327,18:05:2025 15:27:57.54,2025-05-18
238.7,0.355,56.6,0.000327,18:05:2025 15:28:02.64,2025-05-18
239.4,0.359,57.1,0.000328,18:05:2025 15:28:34.67,2025-05-18
239.1,0.365,57.6,0.000328,18:05:2025 15:28:37.78,2025-05-18
239.2,0.363,57.4,0.000328,18:05:2025 15:28:40.87,2025-05-18
239.4,0.361,57.0,0.000328,18:05:2025 15:28:43.96,2025-05-18
239.5,0.363,57.4,0.000328,18:05:2025 15:28:47.07,2025-05-18
239.7,0.366,58.1,0.000328,18:05:2025 15:28:50.17,2025-05-18
239.8,0.363,57.5,0.000328,18:05:2025 15:28:53.26,2025-05-18
238.9,0.368,57.8,0.000328,18:05:2025 15:28:56.37,2025-05-18
239.0,0.364,57.2,0.000328,18:05:2025 15:28:59.45,2025-05-18
238.7,0.365,57.1,0.000328,18:05:2025 15:29:02.56,2025-05-18
239.6,0.367,57.9,0.000328,18:05:2025 15:29:05.68,2025-05-18
240.3,0.364,57.5,0.000328,18:05:2025 15:29:08.79,2025-05-18
241.6,0.361,57.5,0.000328,18:05:2025 15:29:11.89,2025-05-18
241.0,0.361,57.3,0.000328,18:05:2025 15:29:14.98,2025-05-18
241.0,0.365,58.0,0.000328,18:05:2025 15:29:18.08,2025-05-18
240.7,0.362,57.3,0.000328,18:05:2025 15:29:21.22,2025-05-18
240.8,0.361,57.2,0.000328,18:05:2025 15:29:24.37,2025-05-18
240.7,0.368,58.5,0.000328,18:05:2025 15:29:27.47,2025-05-18
240.7,0.365,57.8,0.000329,18:05:2025 15:29:30.58,2025-05-18
240.9,0.364,57.6,0.000329,18:05:2025 15:29:33.67,2025-05-18
241.0,0.361,57.1,0.000329,18:05:2025 15:29:36.76,2025-05-18
241.6,0.363,57.8,0.000329,18:05:2025 15:29:39.86,2025-05-18
241.6,0.365,57.6,0.000329,18:05:2025 15:29:42.96,2025-05-18
241.7,0.36,57.3,0.000329,18:05:2025 15:29:46.06,2025-05-18
