voltage,current,power,energy,timestamp,date
0.0,0.399,88.3,0.000561,19:05:2025 16:38:53.30,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:38:56.38,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:38:59.45,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:02.53,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:05.60,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:08.66,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:11.77,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:14.84,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:17.91,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:21.00,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:24.11,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:27.35,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:30.44,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:33.52,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:36.61,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:39.68,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:42.74,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:45.84,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:48.92,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:39:52.01,2025-05-19
249.1,0.416,93.3,0.000565,19:05:2025 16:40:54.96,2025-05-19
249.2,0.416,93.3,0.000565,19:05:2025 16:40:58.29,2025-05-19
249.3,0.415,93.0,0.000565,19:05:2025 16:41:01.40,2025-05-19
249.3,0.415,93.1,0.000565,19:05:2025 16:41:04.55,2025-05-19
249.2,0.415,93.1,0.000565,19:05:2025 16:41:07.65,2025-05-19
249.2,0.415,93.0,0.000565,19:05:2025 16:41:10.75,2025-05-19
249.2,0.415,92.9,0.000565,19:05:2025 16:41:13.85,2025-05-19
249.2,0.414,92.8,0.000566,19:05:2025 16:41:16.96,2025-05-19
249.3,0.414,92.8,0.000566,19:05:2025 16:41:20.04,2025-05-19
249.4,0.414,92.9,0.000566,19:05:2025 16:41:23.19,2025-05-19
249.4,0.413,92.6,0.000566,19:05:2025 16:41:26.27,2025-05-19
249.2,0.414,92.6,0.000566,19:05:2025 16:41:29.37,2025-05-19
249.3,0.414,92.6,0.000566,19:05:2025 16:41:32.47,2025-05-19
249.2,0.414,92.7,0.000566,19:05:2025 16:41:35.57,2025-05-19
249.2,0.481,111.0,0.000566,19:05:2025 16:41:38.67,2025-05-19
249.0,0.481,111.1,0.000566,19:05:2025 16:41:41.78,2025-05-19
249.1,0.484,111.9,0.000566,19:05:2025 16:41:44.90,2025-05-19
249.1,0.485,112.0,0.000566,19:05:2025 16:41:48.00,2025-05-19
249.0,0.487,112.7,0.000567,19:05:2025 16:41:51.10,2025-05-19
249.1,0.489,113.2,0.000567,19:05:2025 16:41:54.21,2025-05-19
249.1,0.491,113.6,0.000567,19:05:2025 16:41:57.90,2025-05-19
249.2,0.492,114.0,0.000567,19:05:2025 16:42:00.99,2025-05-19
249.3,0.493,114.4,0.000567,19:05:2025 16:42:04.10,2025-05-19
249.1,0.495,114.9,0.000567,19:05:2025 16:42:07.21,2025-05-19
249.3,0.496,115.2,0.000567,19:05:2025 16:42:10.31,2025-05-19
249.1,0.498,115.6,0.000567,19:05:2025 16:42:13.40,2025-05-19
249.1,0.5,116.1,0.000567,19:05:2025 16:42:16.51,2025-05-19
249.2,0.5,116.1,0.000567,19:05:2025 16:42:19.63,2025-05-19
249.0,0.5,116.2,0.000568,19:05:2025 16:42:22.73,2025-05-19
249.0,0.502,116.5,0.000568,19:05:2025 16:42:25.84,2025-05-19
249.6,0.502,116.9,0.000568,19:05:2025 16:42:28.95,2025-05-19
249.5,0.503,117.2,0.000568,19:05:2025 16:42:32.06,2025-05-19
249.6,0.504,117.3,0.000568,19:05:2025 16:42:35.16,2025-05-19
250.0,0.504,117.5,0.000568,19:05:2025 16:42:38.28,2025-05-19
250.0,0.505,117.7,0.000568,19:05:2025 16:42:41.37,2025-05-19
249.9,0.505,117.8,0.000568,19:05:2025 16:42:44.49,2025-05-19
249.7,0.447,102.4,0.000568,19:05:2025 16:42:47.59,2025-05-19
249.5,0.439,99.8,0.000568,19:05:2025 16:42:50.68,2025-05-19
250.0,0.439,99.7,0.000569,19:05:2025 16:42:53.78,2025-05-19
249.8,0.438,99.5,0.000569,19:05:2025 16:42:56.88,2025-05-19
249.5,0.437,99.1,0.000569,19:05:2025 16:42:59.99,2025-05-19
249.5,0.438,99.4,0.000569,19:05:2025 16:43:03.34,2025-05-19
249.3,0.437,99.1,0.000569,19:05:2025 16:43:06.44,2025-05-19
249.3,0.438,99.2,0.000569,19:05:2025 16:43:09.91,2025-05-19
249.1,0.438,99.2,0.000569,19:05:2025 16:43:13.05,2025-05-19
249.2,0.438,99.2,0.000569,19:05:2025 16:43:16.16,2025-05-19
249.3,0.436,98.8,0.000569,19:05:2025 16:43:19.26,2025-05-19
249.3,0.435,98.5,0.000569,19:05:2025 16:43:22.42,2025-05-19
249.5,0.435,98.5,0.000569,19:05:2025 16:43:25.58,2025-05-19
249.4,0.435,98.5,0.000569,19:05:2025 16:43:28.68,2025-05-19
249.3,0.435,98.5,0.00057,19:05:2025 16:43:31.78,2025-05-19
248.3,0.435,98.3,0.00057,19:05:2025 16:43:34.90,2025-05-19
248.6,0.435,98.3,0.00057,19:05:2025 16:43:38.43,2025-05-19
248.7,0.434,98.0,0.00057,19:05:2025 16:43:41.60,2025-05-19
